,Date,Year,Month,month_day,Country,Prov_Depto,Detpo_Distr_Mun ,Deforestation_ha,date_num
296,2012-08-31,2012,August,08-31,Paraguay,Alto Paraguay ,Fuerte Olimpo ,1682.4,734746.0
297,2012-08-31,2012,August,08-31,Paraguay,Presidente Hayes ,General José María Bruguez ,226.4,734746.0
298,2012-08-31,2012,August,08-31,Paraguay,Presidente Hayes ,Irala Fernández ,556.6,734746.0
299,2012-08-31,2012,August,08-31,Paraguay,Presidente Hayes ,José Falcón ,17.2,734746.0
300,2012-08-31,2012,August,08-31,Paraguay,Alto Paraguay ,La Victoria ,3317.5,734746.0
301,2012-08-31,2012,August,08-31,Paraguay,Boquerón ,Loma Plata ,81.1,734746.0
302,2012-08-31,2012,August,08-31,Paraguay,Boquerón ,Mariscal Estigarribia ,17220.0,734746.0
303,2012-08-31,2012,August,08-31,Paraguay,Presidente Hayes ,Pinasco ,15.6,734746.0
304,2012-08-31,2012,August,08-31,Paraguay,Presidente Hayes ,Teniente Esteban Martínez ,148.2,734746.0
305,2012-08-31,2012,August,08-31,Paraguay,Presidente Hayes ,Villa Hayes ,735.4,734746.0
306,2012-08-31,2012,August,08-31,Bolivia,Santa Cruz ,Cabezas ,70.1,734746.0
307,2012-08-31,2012,August,08-31,Bolivia,Santa Cruz ,Charagua ,1264.5,734746.0
308,2012-08-31,2012,August,08-31,Bolivia,Santa Cruz ,Cuatro Cañadas ,122.7,734746.0
309,2012-08-31,2012,August,08-31,Bolivia,Chuquisaca ,Machareti ,0.5,734746.0
310,2012-08-31,2012,August,08-31,Bolivia,Santa Cruz ,Pailón ,1113.9,734746.0
311,2012-08-31,2012,August,08-31,Bolivia,Santa Cruz ,San José de Chiquitos ,80.2,734746.0
312,2012-08-31,2012,August,08-31,Argentina,Catamarca ,Capayán ,2.9,734746.0
313,2012-08-31,2012,August,08-31,Argentina,Catamarca ,El Alto ,11.8,734746.0
314,2012-08-31,2012,August,08-31,Argentina,Catamarca ,La Paz ,142.9,734746.0
315,2012-08-31,2012,August,08-31,Argentina,Catamarca ,Santa Rosa ,47.2,734746.0
316,2012-08-31,2012,August,08-31,Argentina,Chaco ,25 de Mayo ,7.6,734746.0
317,2012-08-31,2012,August,08-31,Argentina,Chaco ,Almirante Brown ,38.5,734746.0
318,2012-08-31,2012,August,08-31,Argentina,Chaco ,Comandante Fernández ,35.5,734746.0
319,2012-08-31,2012,August,08-31,Argentina,Chaco ,Fray Justo Santa María de Oro ,46.2,734746.0
320,2012-08-31,2012,August,08-31,Argentina,Chaco ,General Güemes ,250.5,734746.0
321,2012-08-31,2012,August,08-31,Argentina,Chaco ,Libertador General San Martin ,43.9,734746.0
322,2012-08-31,2012,August,08-31,Argentina,Chaco ,Maipú ,97.9,734746.0
323,2012-08-31,2012,August,08-31,Argentina,Chaco ,Mayor Luis J. Fonta ,992.3,734746.0
324,2012-08-31,2012,August,08-31,Argentina,Chaco ,Sargento Cabral ,6.6,734746.0
325,2012-08-31,2012,August,08-31,Argentina,Córdoba ,Cruz del Eje ,33.4,734746.0
326,2012-08-31,2012,August,08-31,Argentina,Córdoba ,Ischilín ,268.5,734746.0
327,2012-08-31,2012,August,08-31,Argentina,Córdoba ,Rio Primero ,15.4,734746.0
328,2012-08-31,2012,August,08-31,Argentina,Córdoba ,Rio Seco ,204.1,734746.0
329,2012-08-31,2012,August,08-31,Argentina,Córdoba ,San Javier ,10.1,734746.0
330,2012-08-31,2012,August,08-31,Argentina,Córdoba ,Sobremonte ,122.4,734746.0
331,2012-08-31,2012,August,08-31,Argentina,Córdoba ,Totoral ,40.9,734746.0
332,2012-08-31,2012,August,08-31,Argentina,Córdoba ,Tulumba ,143.7,734746.0
333,2012-08-31,2012,August,08-31,Argentina,Formosa ,Bermejo ,566.9,734746.0
334,2012-08-31,2012,August,08-31,Argentina,Formosa ,Matacos ,65.1,734746.0
335,2012-08-31,2012,August,08-31,Argentina,Formosa ,Patiño ,967.7,734746.0
336,2012-08-31,2012,August,08-31,Argentina,Formosa ,Pilagás ,3.0,734746.0
337,2012-08-31,2012,August,08-31,Argentina,Formosa ,Pirané ,386.8,734746.0
338,2012-08-31,2012,August,08-31,Argentina,Jujuy ,El Carmen ,0.6,734746.0
339,2012-08-31,2012,August,08-31,Argentina,Jujuy ,San Pedro ,400.6,734746.0
340,2012-08-31,2012,August,08-31,Argentina,Jujuy ,Santa Bárbara ,12.1,734746.0
341,2012-08-31,2012,August,08-31,Argentina,La Rioja ,Capital ,9.2,734746.0
342,2012-08-31,2012,August,08-31,Argentina,La Rioja ,General San Martin ,733.3,734746.0
343,2012-08-31,2012,August,08-31,Argentina,La Rioja ,Rosario Vera Peñaloza ,10.7,734746.0
344,2012-08-31,2012,August,08-31,Argentina,Salta ,Anta ,400.0,734746.0
345,2012-08-31,2012,August,08-31,Argentina,Salta ,Caldera ,16.3,734746.0
346,2012-08-31,2012,August,08-31,Argentina,Salta ,Capital ,84.2,734746.0
347,2012-08-31,2012,August,08-31,Argentina,Salta ,Gral. Martin M. Güemes ,565.4,734746.0
348,2012-08-31,2012,August,08-31,Argentina,Salta ,Metan ,78.2,734746.0
349,2012-08-31,2012,August,08-31,Argentina,Salta ,Rivadavia ,772.1,734746.0
350,2012-08-31,2012,August,08-31,Argentina,San Luis ,Ayacucho ,265.5,734746.0
351,2012-08-31,2012,August,08-31,Argentina,Santa Fe ,Vera ,11.1,734746.0
352,2012-08-31,2012,August,08-31,Argentina,Tucumán ,Burruyacu ,55.4,734746.0
353,2012-08-31,2012,August,08-31,Argentina,Tucumán ,Graneros ,3.8,734746.0
354,2012-08-31,2012,August,08-31,Argentina,Santiago del Estero ,Aguirre ,306.8,734746.0
355,2012-08-31,2012,August,08-31,Argentina,Santiago del Estero ,Alberdi ,2711.6,734746.0
356,2012-08-31,2012,August,08-31,Argentina,Santiago del Estero ,Atamisqui ,12.5,734746.0
357,2012-08-31,2012,August,08-31,Argentina,Santiago del Estero ,Avellaneda ,89.6,734746.0
358,2012-08-31,2012,August,08-31,Argentina,Santiago del Estero ,Banda ,57.2,734746.0
359,2012-08-31,2012,August,08-31,Argentina,Santiago del Estero ,Belgrano ,116.8,734746.0
360,2012-08-31,2012,August,08-31,Argentina,Santiago del Estero ,Choya ,117.9,734746.0
361,2012-08-31,2012,August,08-31,Argentina,Santiago del Estero ,Copo ,487.1,734746.0
362,2012-08-31,2012,August,08-31,Argentina,Santiago del Estero ,Figueroa ,19.2,734746.0
363,2012-08-31,2012,August,08-31,Argentina,Santiago del Estero ,General Taboada ,40.0,734746.0
364,2012-08-31,2012,August,08-31,Argentina,Santiago del Estero ,Guasayán ,45.6,734746.0
365,2012-08-31,2012,August,08-31,Argentina,Santiago del Estero ,Jiménez ,113.2,734746.0
366,2012-08-31,2012,August,08-31,Argentina,Santiago del Estero ,Juan F. Ibarra ,2193.1,734746.0
367,2012-08-31,2012,August,08-31,Argentina,Santiago del Estero ,Loreto ,42.5,734746.0
368,2012-08-31,2012,August,08-31,Argentina,Santiago del Estero ,Moreno ,6679.7,734746.0
369,2012-08-31,2012,August,08-31,Argentina,Santiago del Estero ,Ojo de Agua ,131.0,734746.0
370,2012-08-31,2012,August,08-31,Argentina,Santiago del Estero ,Pellegrini ,252.4,734746.0
371,2012-08-31,2012,August,08-31,Argentina,Santiago del Estero ,Quebrachos ,295.0,734746.0
372,2012-08-31,2012,August,08-31,Argentina,Santiago del Estero ,Rio Hondo ,36.1,734746.0
373,2012-08-31,2012,August,08-31,Argentina,Santiago del Estero ,Robles ,3.1,734746.0
374,2012-08-31,2012,August,08-31,Argentina,Santiago del Estero ,Salavina ,5.6,734746.0
375,2012-08-31,2012,August,08-31,Argentina,Santiago del Estero ,San Martin ,188.9,734746.0
376,2012-08-31,2012,August,08-31,Argentina,Santiago del Estero ,Sarmiento ,280.7,734746.0
377,2012-09-30,2012,September,09-30,Bolivia,Chuquisaca ,Machareti ,70.4,734776.0
378,2012-09-30,2012,September,09-30,Bolivia,Santa Cruz ,Boyuibe ,7.1,734776.0
379,2012-09-30,2012,September,09-30,Bolivia,Santa Cruz ,Charagua ,433.3,734776.0
380,2012-09-30,2012,September,09-30,Bolivia,Santa Cruz ,Pailón ,976.3,734776.0
381,2012-09-30,2012,September,09-30,Bolivia,Santa Cruz ,San José de Chiquitos ,12.3,734776.0
382,2012-09-30,2012,September,09-30,Bolivia,Tarija ,Villamontes ,188.7,734776.0
383,2012-09-30,2012,September,09-30,Bolivia,Tarija ,Yacuiba ,623.1,734776.0
384,2012-09-30,2012,September,09-30,Paraguay,Alto Paraguay ,Bahía Negra ,6457.2,734776.0
385,2012-09-30,2012,September,09-30,Paraguay,Alto Paraguay ,Carmelo Peralta ,437.8,734776.0
386,2012-09-30,2012,September,09-30,Paraguay,Alto Paraguay ,Fuerte Olimpo ,6158.2,734776.0
387,2012-09-30,2012,September,09-30,Paraguay,Alto Paraguay ,La Victoria ,2134.8,734776.0
388,2012-09-30,2012,September,09-30,Paraguay,Boquerón ,Filadelfia ,2799.0,734776.0
389,2012-09-30,2012,September,09-30,Paraguay,Boquerón ,Loma Plata ,114.7,734776.0
390,2012-09-30,2012,September,09-30,Paraguay,Boquerón ,Mcal Estigarribia ,16193.2,734776.0
391,2012-09-30,2012,September,09-30,Paraguay,Presidente Hayes ,Irala Fernandez ,342.3,734776.0
392,2012-09-30,2012,September,09-30,Paraguay,Presidente Hayes ,Pinasco ,43.2,734776.0
393,2012-09-30,2012,September,09-30,Paraguay,Presidente Hayes ,Tte. Esteban Martínez ,410.2,734776.0
394,2012-09-30,2012,September,09-30,Paraguay,Presidente Hayes ,Villa Hayes ,597.8,734776.0
395,2012-09-30,2012,September,09-30,Paraguay,San Pedro,San Pedro Del Ycuamandiyu ,35.9,734776.0
396,2012-09-30,2012,September,09-30,Paraguay,Concepción ,Concepción ,15.4,734776.0
397,2012-09-30,2012,September,09-30,Paraguay,Cordillera ,Emboscada ,14.3,734776.0
398,2012-09-30,2012,September,09-30,Paraguay,Presidente Hayes ,General Jose Maria Bruguez ,479.5,734776.0
399,2012-09-30,2012,September,09-30,Argentina,Catamarca ,Santa Rosa ,47.0,734776.0
400,2012-09-30,2012,September,09-30,Argentina,Chaco ,12 de Octubre ,164.5,734776.0
401,2012-09-30,2012,September,09-30,Argentina,Chaco ,9 de Julio ,23.4,734776.0
402,2012-09-30,2012,September,09-30,Argentina,Chaco ,Almirante Brown ,2040.2,734776.0
403,2012-09-30,2012,September,09-30,Argentina,Chaco ,Chacabuco ,27.8,734776.0
404,2012-09-30,2012,September,09-30,Argentina,Chaco ,Comandante Fernández ,10.3,734776.0
405,2012-09-30,2012,September,09-30,Argentina,Chaco ,General Güemes ,1675.0,734776.0
406,2012-09-30,2012,September,09-30,Argentina,Chaco ,Independencia ,3.2,734776.0
407,2012-09-30,2012,September,09-30,Argentina,Chaco ,Maipú ,138.2,734776.0
408,2012-09-30,2012,September,09-30,Argentina,Chaco ,Mayor Luis J. Fonta ,91.6,734776.0
409,2012-09-30,2012,September,09-30,Argentina,Córdoba ,Cruz del Eje ,7.3,734776.0
410,2012-09-30,2012,September,09-30,Argentina,Córdoba ,Pocho ,65.1,734776.0
411,2012-09-30,2012,September,09-30,Argentina,Córdoba ,Rio Primero ,37.7,734776.0
412,2012-09-30,2012,September,09-30,Argentina,Córdoba ,Rio Seco ,544.5,734776.0
413,2012-09-30,2012,September,09-30,Argentina,Córdoba ,San Alberto ,293.6,734776.0
414,2012-09-30,2012,September,09-30,Argentina,Córdoba ,San Javier ,65.5,734776.0
415,2012-09-30,2012,September,09-30,Argentina,Córdoba ,Sobremonte ,105.9,734776.0
416,2012-09-30,2012,September,09-30,Argentina,Córdoba ,Tulumba ,309.0,734776.0
417,2012-09-30,2012,September,09-30,Argentina,Formosa ,Bermejo ,135.1,734776.0
418,2012-09-30,2012,September,09-30,Argentina,Jujuy ,San Pedro ,103.0,734776.0
419,2012-09-30,2012,September,09-30,Argentina,Jujuy ,Santa Bárbara ,261.3,734776.0
420,2012-09-30,2012,September,09-30,Argentina,La Rioja , Gobernador Gordillo ,47.7,734776.0
421,2012-09-30,2012,September,09-30,Argentina,La Rioja ,General Belgrano ,2.0,734776.0
422,2012-09-30,2012,September,09-30,Argentina,La Rioja ,General San Martin ,474.8,734776.0
423,2012-09-30,2012,September,09-30,Argentina,La Rioja ,Rosario Vera Peñaloza ,73.7,734776.0
424,2012-09-30,2012,September,09-30,Argentina,Salta ,Anta ,3974.6,734776.0
425,2012-09-30,2012,September,09-30,Argentina,Salta ,Capital ,119.9,734776.0
426,2012-09-30,2012,September,09-30,Argentina,Salta ,Cerrillos ,30.3,734776.0
427,2012-09-30,2012,September,09-30,Argentina,Salta ,General José de San Martin ,1023.7,734776.0
428,2012-09-30,2012,September,09-30,Argentina,Salta ,Gral. Martin M. Güemes ,233.0,734776.0
429,2012-09-30,2012,September,09-30,Argentina,Salta ,Metan ,413.7,734776.0
430,2012-09-30,2012,September,09-30,Argentina,Salta ,Oran ,3057.3,734776.0
431,2012-09-30,2012,September,09-30,Argentina,Salta ,Rivadavia ,1893.5,734776.0
432,2012-09-30,2012,September,09-30,Argentina,Salta ,Rosario de la Frontera ,240.4,734776.0
433,2012-09-30,2012,September,09-30,Argentina,San Luis ,Ayacucho ,1456.8,734776.0
434,2012-09-30,2012,September,09-30,Argentina,San Luis ,Junín ,940.1,734776.0
435,2012-09-30,2012,September,09-30,Argentina,Santa Fe ,San Cristóbal ,80.6,734776.0
436,2012-09-30,2012,September,09-30,Argentina,Santa Fe ,Vera ,251.6,734776.0
437,2012-09-30,2012,September,09-30,Argentina,Tucumán ,Burruyacu ,105.0,734776.0
438,2012-09-30,2012,September,09-30,Argentina,Tucumán ,Cruz Alta ,22.5,734776.0
439,2012-09-30,2012,September,09-30,Argentina,Tucumán ,Graneros ,87.9,734776.0
440,2012-09-30,2012,September,09-30,Argentina,Tucumán ,Leales ,139.9,734776.0
441,2012-09-30,2012,September,09-30,Argentina,Tucumán ,Simoca ,17.3,734776.0
442,2012-09-30,2012,September,09-30,Argentina,Tucumán ,Trancas ,513.9,734776.0
443,2012-09-30,2012,September,09-30,Argentina,Santiago del Estero ,Aguirre ,42.7,734776.0
444,2012-09-30,2012,September,09-30,Argentina,Santiago del Estero ,Alberdi ,276.8,734776.0
445,2012-09-30,2012,September,09-30,Argentina,Santiago del Estero ,Avellaneda ,67.8,734776.0
446,2012-09-30,2012,September,09-30,Argentina,Santiago del Estero ,Banda ,79.4,734776.0
447,2012-09-30,2012,September,09-30,Argentina,Santiago del Estero ,Choya ,144.5,734776.0
448,2012-09-30,2012,September,09-30,Argentina,Santiago del Estero ,Copo ,13.0,734776.0
449,2012-09-30,2012,September,09-30,Argentina,Santiago del Estero ,General Taboada ,544.2,734776.0
450,2012-09-30,2012,September,09-30,Argentina,Santiago del Estero ,Guasayán ,348.2,734776.0
451,2012-09-30,2012,September,09-30,Argentina,Santiago del Estero ,Jiménez ,729.3,734776.0
452,2012-09-30,2012,September,09-30,Argentina,Santiago del Estero ,Juan F. Ibarra ,641.9,734776.0
453,2012-09-30,2012,September,09-30,Argentina,Santiago del Estero ,Loreto ,26.7,734776.0
454,2012-09-30,2012,September,09-30,Argentina,Santiago del Estero ,Moreno ,1724.6,734776.0
455,2012-09-30,2012,September,09-30,Argentina,Santiago del Estero ,Ojo de Agua ,51.5,734776.0
456,2012-09-30,2012,September,09-30,Argentina,Santiago del Estero ,Pellegrini ,369.5,734776.0
457,2012-09-30,2012,September,09-30,Argentina,Santiago del Estero ,Quebrachos ,484.6,734776.0
458,2012-09-30,2012,September,09-30,Argentina,Santiago del Estero ,Rio Hondo ,71.9,734776.0
459,2012-09-30,2012,September,09-30,Argentina,Santiago del Estero ,Robles ,4.1,734776.0
460,2012-09-30,2012,September,09-30,Argentina,Santiago del Estero ,Salavina ,55.2,734776.0
461,2012-09-30,2012,September,09-30,Argentina,Santiago del Estero ,San Martin ,104.3,734776.0
462,2012-09-30,2012,September,09-30,Argentina,Santiago del Estero ,Sarmiento ,337.8,734776.0
463,2012-09-30,2012,September,09-30,Argentina,Santiago del Estero ,Silípica ,7.9,734776.0
464,2012-10-31,2012,October,10-31,Bolivia,Chuquisaca ,Machareti ,15.0,734807.0
465,2012-10-31,2012,October,10-31,Bolivia,Santa Cruz ,Cabezas ,141.0,734807.0
466,2012-10-31,2012,October,10-31,Bolivia,Santa Cruz ,Charagua ,1779.0,734807.0
467,2012-10-31,2012,October,10-31,Bolivia,Santa Cruz ,Concepción ,170.0,734807.0
468,2012-10-31,2012,October,10-31,Bolivia,Santa Cruz ,Cuatro Cañadas ,189.0,734807.0
469,2012-10-31,2012,October,10-31,Bolivia,Santa Cruz ,Pailón ,1170.0,734807.0
470,2012-10-31,2012,October,10-31,Bolivia,Santa Cruz ,San Jose de Chiquitos ,20.0,734807.0
471,2012-10-31,2012,October,10-31,Bolivia,Tarija ,Villamontes ,41.0,734807.0
472,2012-10-31,2012,October,10-31,Bolivia,Tarija ,Yacuiba ,45.0,734807.0
473,2012-10-31,2012,October,10-31,Paraguay,Alto Paraguay ,Bahía Negra ,3088.0,734807.0
474,2012-10-31,2012,October,10-31,Paraguay,Alto Paraguay ,Carmelo Peralta ,204.0,734807.0
475,2012-10-31,2012,October,10-31,Paraguay,Alto Paraguay ,Fuerte Olimpo ,4887.0,734807.0
476,2012-10-31,2012,October,10-31,Paraguay,Alto Paraguay ,La Victoria ,2528.0,734807.0
477,2012-10-31,2012,October,10-31,Paraguay,Boquerón ,Filadelfia ,4441.0,734807.0
478,2012-10-31,2012,October,10-31,Paraguay,Boquerón ,Loma Plata ,20.0,734807.0
479,2012-10-31,2012,October,10-31,Paraguay,Boquerón ,Mcal Estigarribia ,18689.0,734807.0
480,2012-10-31,2012,October,10-31,Paraguay,Concepción ,Concepción ,180.0,734807.0
481,2012-10-31,2012,October,10-31,Paraguay,Presidente Hayes ,Irala Fernandez ,2055.0,734807.0
482,2012-10-31,2012,October,10-31,Paraguay,Presidente Hayes ,Jose Falcon ,15.0,734807.0
483,2012-10-31,2012,October,10-31,Paraguay,Presidente Hayes ,Villa Hayes ,840.0,734807.0
484,2012-10-31,2012,October,10-31,Argentina,Chaco ,12 de Octubre ,121.0,734807.0
485,2012-10-31,2012,October,10-31,Argentina,Chaco ,1ro. de Mayo ,8.0,734807.0
486,2012-10-31,2012,October,10-31,Argentina,Chaco ,25 de Mayo ,12.0,734807.0
487,2012-10-31,2012,October,10-31,Argentina,Chaco ,9 de Julio ,200.0,734807.0
488,2012-10-31,2012,October,10-31,Argentina,Chaco ,Almirante Brown ,1305.0,734807.0
489,2012-10-31,2012,October,10-31,Argentina,Chaco ,Chacabuco ,175.0,734807.0
490,2012-10-31,2012,October,10-31,Argentina,Chaco ,Comandante Fernandez ,10.0,734807.0
491,2012-10-31,2012,October,10-31,Argentina,Chaco ,General Belgrano ,63.0,734807.0
492,2012-10-31,2012,October,10-31,Argentina,Chaco ,General Güemes ,610.0,734807.0
493,2012-10-31,2012,October,10-31,Argentina,Chaco ,Independencia ,245.0,734807.0
494,2012-10-31,2012,October,10-31,Argentina,Chaco ,Libertad ,6.0,734807.0
495,2012-10-31,2012,October,10-31,Argentina,Chaco ,Libertador General San Martin ,4.0,734807.0
496,2012-10-31,2012,October,10-31,Argentina,Chaco ,Maipú ,260.0,734807.0
497,2012-10-31,2012,October,10-31,Argentina,Chaco ,O. Higgins ,34.0,734807.0
498,2012-10-31,2012,October,10-31,Argentina,Chaco ,Presidente de la Plaza ,18.0,734807.0
499,2012-10-31,2012,October,10-31,Argentina,Chaco ,San Fernando ,7.0,734807.0
500,2012-10-31,2012,October,10-31,Argentina,Chaco ,Sargento Cabral ,40.0,734807.0
501,2012-10-31,2012,October,10-31,Argentina,Córdoba ,Ischilín ,571.0,734807.0
502,2012-10-31,2012,October,10-31,Argentina,Córdoba ,Rio Primero ,7.0,734807.0
503,2012-10-31,2012,October,10-31,Argentina,Córdoba ,Rio Seco ,63.0,734807.0
504,2012-10-31,2012,October,10-31,Argentina,Córdoba ,San Alberto ,2.0,734807.0
505,2012-10-31,2012,October,10-31,Argentina,Formosa ,Bermejo ,1282.0,734807.0
506,2012-10-31,2012,October,10-31,Argentina,Formosa ,Matacos ,27.0,734807.0
507,2012-10-31,2012,October,10-31,Argentina,Formosa ,Patiño ,6328.0,734807.0
508,2012-10-31,2012,October,10-31,Argentina,Salta ,Anta ,1288.0,734807.0
509,2012-10-31,2012,October,10-31,Argentina,Salta ,Rivadavia ,327.0,734807.0
510,2012-10-31,2012,October,10-31,Argentina,San Luis ,Junín ,4.0,734807.0
511,2012-10-31,2012,October,10-31,Argentina,Santa Fe ,General Obligado ,30.0,734807.0
512,2012-10-31,2012,October,10-31,Argentina,Santa Fe ,Vera ,60.0,734807.0
513,2012-10-31,2012,October,10-31,Argentina,Santiago del Estero ,Alberdi ,1087.0,734807.0
514,2012-10-31,2012,October,10-31,Argentina,Santiago del Estero ,Banda ,22.0,734807.0
515,2012-10-31,2012,October,10-31,Argentina,Santiago del Estero ,Copo ,976.0,734807.0
516,2012-10-31,2012,October,10-31,Argentina,Santiago del Estero ,Figueroa ,25.0,734807.0
517,2012-10-31,2012,October,10-31,Argentina,Santiago del Estero ,General Taboada ,18.0,734807.0
518,2012-10-31,2012,October,10-31,Argentina,Santiago del Estero ,Guasayán ,2.0,734807.0
519,2012-10-31,2012,October,10-31,Argentina,Santiago del Estero ,Jiménez ,47.0,734807.0
520,2012-10-31,2012,October,10-31,Argentina,Santiago del Estero ,Juan F. Ibarra ,469.0,734807.0
521,2012-10-31,2012,October,10-31,Argentina,Santiago del Estero ,Moreno ,2130.0,734807.0
522,2012-10-31,2012,October,10-31,Argentina,Santiago del Estero ,Ojo de Agua ,476.0,734807.0
523,2012-10-31,2012,October,10-31,Argentina,Santiago del Estero ,Quebrachos ,272.0,734807.0
524,2012-10-31,2012,October,10-31,Argentina,Santiago del Estero ,Rio Hondo ,8.0,734807.0
525,2012-10-31,2012,October,10-31,Argentina,Santiago del Estero ,Robles ,6.0,734807.0
526,2012-10-31,2012,October,10-31,Argentina,Santiago del Estero ,Sarmiento ,82.0,734807.0
527,2012-10-31,2012,October,10-31,Argentina,Tucumán ,Burruyacu ,2.0,734807.0
528,2012-10-31,2012,October,10-31,Argentina,Tucumán ,Leales ,30.0,734807.0
529,2012-11-30,2012,November,11-30,Paraguay,Alto Paraguay,Bahía Negra,2308.0,734837.0
530,2012-11-30,2012,November,11-30,Paraguay,Alto Paraguay,Carmelo Peralta,508.0,734837.0
531,2012-11-30,2012,November,11-30,Paraguay,Alto Paraguay,Fuerte Olimpo,3650.0,734837.0
532,2012-11-30,2012,November,11-30,Paraguay,Alto Paraguay,La Victoria,913.0,734837.0
533,2012-11-30,2012,November,11-30,Paraguay,Boquerón,Filadelfia,177.0,734837.0
534,2012-11-30,2012,November,11-30,Paraguay,Boquerón,Mcal Estigarribia,5830.0,734837.0
535,2012-11-30,2012,November,11-30,Paraguay,Concepción,Concepción,114.0,734837.0
536,2012-11-30,2012,November,11-30,Paraguay,Concepción,San Lázaro,4.0,734837.0
537,2012-11-30,2012,November,11-30,Paraguay,Presidente Hayes,General Jose Maria Bruguez,1998.0,734837.0
538,2012-11-30,2012,November,11-30,Paraguay,Presidente Hayes,Irala Fernandez,331.0,734837.0
539,2012-11-30,2012,November,11-30,Paraguay,Presidente Hayes,Pinasco,117.0,734837.0
540,2012-11-30,2012,November,11-30,Paraguay,Presidente Hayes,Tte. Esteban Martínez,710.0,734837.0
541,2012-11-30,2012,November,11-30,Paraguay,Presidente Hayes,Villa Hayes,1877.0,734837.0
